"Name","MEDDRA_prefLabel","identical","MEDDRA_ID","url","classified_as","classified_as_ID","classifies","classifies_ID","subclassof","subclassof_ID"
"Biopsy abdominal wall abnormal","Biopsy abdominal wall abnormal",TRUE,10004722,"http://purl.bioontology.org/ontology/MEDDRA/10004722",NA,NA,"Abdominal wall biopsy abnormal","10000103","Musculoskeletal and soft tissue histopathology procedures","10028385"
"Follicle centre lymphoma diffuse small cell lymphoma","Follicle centre lymphoma diffuse small cell lymphoma",TRUE,10061957,"http://purl.bioontology.org/ontology/MEDDRA/10061957",NA,NA,"Follicle centre lymphoma diffuse small cell lymphoma NOS","10016896","Follicle centre lymphomas diffuse predominantly small cell","10016895"
"Joint noise","Joint noise",TRUE,10074329,"http://purl.bioontology.org/ontology/MEDDRA/10074329","Joint crepitation","10051374",NA,NA,NA,NA
"Polymorphic light eruption","Polymorphic light eruption",TRUE,10036087,"http://purl.bioontology.org/ontology/MEDDRA/10036087",NA,NA,NA,NA,"Photosensitivity and photodermatosis conditions","10072982"
"Superior sagittal sinus thrombosis","Superior sagittal sinus thrombosis",TRUE,10042567,"http://purl.bioontology.org/ontology/MEDDRA/10042567",NA,NA,"Acute superior sagittal sinus thrombosis, Sagittal sinus thrombosis","10066661, 10039369","Cerebrovascular venous and sinus thrombosis, Cerebrovascular embolism and thrombosis","10008209, 10008205"
"Liver function test decreased","Liver function test decreased",TRUE,10077677,"http://purl.bioontology.org/ontology/MEDDRA/10077677",NA,NA,NA,NA,"Liver function analyses","10024689"
"Chalazion","Chalazion",TRUE,10008388,"http://purl.bioontology.org/ontology/MEDDRA/10008388",NA,NA,"Meibomian cyst","10027134","Lid, lash and lacrimal infections, irritations and inflammations","10024445"
"Eyelid operation","Eyelid operation",TRUE,10061853,"http://purl.bioontology.org/ontology/MEDDRA/10061853",NA,NA,"Eyelid operation NOS","10050603","Eyelid therapeutic procedures","10015994"
"Osteomyelitis bacterial","Osteomyelitis bacterial",TRUE,10065237,"http://purl.bioontology.org/ontology/MEDDRA/10065237",NA,NA,NA,NA,"Bacterial infections NEC, Bone and joint infections (excl arthritis)","10004047, 10005941"
"Gastrointestinal wall thickening","Gastrointestinal wall thickening",TRUE,10075724,"http://purl.bioontology.org/ontology/MEDDRA/10075724",NA,NA,"Bowel wall thickening","10075727","Gastrointestinal signs and symptoms NEC","10027678"
"Bone swelling","Bone swelling",TRUE,10053631,"http://purl.bioontology.org/ontology/MEDDRA/10053631",NA,NA,NA,NA,"Bone related signs and symptoms","10006006"
"Product reconstitution quality issue","Product reconstitution quality issue",TRUE,10079007,"http://purl.bioontology.org/ontology/MEDDRA/10079007",NA,NA,NA,NA,"Product physical issues","10069219"
"Ocular retrobulbar haemorrhage","Ocular retrobulbar haemorrhage",TRUE,10057571,"http://purl.bioontology.org/ontology/MEDDRA/10057571",NA,NA,"Ocular retrobulbar bleeding, Ocular retrobulbar hemorrhage","10071845, 10057575","Eye injuries NEC, Ocular bleeding and vascular disorders NEC, Ocular haemorrhagic disorders","10027674, 10030031, 10064464"
"Wrong product administered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Product preparation issue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Product administered to patient of inappropriate age",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Incorrect route of product administration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wrong patient received product",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Swelling of eyelid","Swelling of eyelid",TRUE,10042690,"http://purl.bioontology.org/ontology/MEDDRA/10042690","Eyelid oedema","10015993",NA,NA,NA,NA
"Soliloquy","Soliloquy",TRUE,10041308,"http://purl.bioontology.org/ontology/MEDDRA/10041308",NA,NA,"Talking to oneself","10074604","Behaviour and socialisation disturbances","10004209"
"Von Willebrand's factor multimers test","Von Willebrand's factor multimers test",TRUE,10055169,"http://purl.bioontology.org/ontology/MEDDRA/10055169",NA,NA,NA,NA,"Coagulation and bleeding analyses","10009728"
"Interferon gamma release assay","Interferon gamma release assay",TRUE,10073542,"http://purl.bioontology.org/ontology/MEDDRA/10073542",NA,NA,NA,NA,"Mycobacteria identification and serology","10028431"
"Tonsillar exudate","Tonsillar exudate",TRUE,10078257,"http://purl.bioontology.org/ontology/MEDDRA/10078257",NA,NA,NA,NA,"Pharyngeal disorders (excl infections and neoplasms)","10034823"
"Inappropriate schedule of product administration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Norovirus test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Product complaint","Product complaint",TRUE,10069902,"http://purl.bioontology.org/ontology/MEDDRA/10069902","Product quality issue","10069327",NA,NA,NA,NA
"Thyroid hormones increased","Thyroid hormones increased",TRUE,10063161,"http://purl.bioontology.org/ontology/MEDDRA/10063161",NA,NA,NA,NA,"Thyroid analyses","10043692"
"Overgrowth fungal","Overgrowth fungal",TRUE,10076272,"http://purl.bioontology.org/ontology/MEDDRA/10076272",NA,NA,"Overgrowth yeast","10076277","Fungal infections NEC","10017536"
"Peak expiratory flow rate abnormal","Peak expiratory flow rate abnormal",TRUE,10034193,"http://purl.bioontology.org/ontology/MEDDRA/10034193",NA,NA,"Peak flow abnormal, PFR abnormal, Peak expiratory flow rate abnormal NOS, PEFR abnormal","10034199, 10034768, 10034194, 10034224","Respiratory and pulmonary function diagnostic procedures","10037385"
"Salmonella test","Salmonella test",TRUE,10079854,"http://purl.bioontology.org/ontology/MEDDRA/10079854",NA,NA,NA,NA,"Bacteria identification and serology (excl mycobacteria)","10004000"
"Keratic precipitates","Keratic precipitates",TRUE,10053703,"http://purl.bioontology.org/ontology/MEDDRA/10053703",NA,NA,NA,NA,"Immune and associated conditions NEC, Corneal structural change, deposit and degeneration","10027682, 10011049"
"Urethral haemorrhage","Urethral haemorrhage",TRUE,10049710,"http://purl.bioontology.org/ontology/MEDDRA/10049710",NA,NA,"Urethral caruncle haemorrhage, Urethral bleeding, Urethral hemorrhage, Urethral caruncle hemorrhage","10058424, 10071912, 10055357, 10058425","Urethral disorders NEC, Reproductive system haemorrhages","10046448, 10052743"
"Periorbital swelling","Periorbital swelling",TRUE,10056647,"http://purl.bioontology.org/ontology/MEDDRA/10056647","Eye swelling","10015967",NA,NA,NA,NA
"Porokeratosis","Porokeratosis",TRUE,10036175,"http://purl.bioontology.org/ontology/MEDDRA/10036175",NA,NA,NA,NA,"Hyperkeratoses, Skin and subcutaneous tissue disorders congenital NEC","10020648, 10040834"
"Dermatitis exfoliative generalised","Dermatitis exfoliative generalised",TRUE,10012456,"http://purl.bioontology.org/ontology/MEDDRA/10012456",NA,NA,"Wilson-Brocq's disease, Generalised exfoliative dermatitis, Subacute generalised exfoliative dermatitis, Chronic generalized exfoliative dermatitis, Dermatitis exfoliative generalized, Generalized exfoliative dermatitis, Chronic generalised exfoliative dermatitis, Subacute generalized exfoliative dermatitis","10052584, 10018082, 10052582, 10062396, 10062416, 10062434, 10052583, 10074100","Allergies to foods, food additives, drugs and other chemicals, Exfoliative conditions","10001737, 10015664"
"Product supply issue","Product supply issue",TRUE,10077801,"http://purl.bioontology.org/ontology/MEDDRA/10077801",NA,NA,"Drug supply chain interruption","10076043","Product supply and availability issues","10077545"
"Burns third degree","Burns third degree",TRUE,10006803,"http://purl.bioontology.org/ontology/MEDDRA/10006803",NA,NA,"Full-thickness skin loss due to burn (third degree NOS) of upper arm, Full-thickness skin loss due to burn (third degree NOS), unspecified site, Full-thickness skin loss due to burn (third degree NOS) of back of hand, Full-thickness skin loss due to burn (third degree NOS) of axilla, Full-thickness skin loss due to burn (third degree NOS) of genitalia, Full-thickness skin loss due to burn (third degree NOS) of forearm, Full-thickness skin loss due to burn (third degree NOS) of foot, Full-thickness skin loss due to burn (third degree NOS) of elbow, Full-thickness skin loss due to burn (third degree NOS) of chin, Full-thickness skin loss due to burn (third degree NOS) of neck, Full-thickness skin loss due to burn (third degree NOS) of scapular region, Full-thickness skin loss due to burn (third degree NOS) of lower leg, Full-thickness skin loss due to burn (third degree NOS) of wrist(s) and hand(s), Full-thickness skin loss due to burn (third degree NOS) of thigh (any part), Full-thickness skin loss due to burn (third degree NOS) of ankle, Full-thickness skin loss due to burn (third degree NOS) of breast, Full-thickness skin loss due to burn (third degree NOS) of back (any part), Full-thickness skin loss due to burn (third degree NOS) of abdominal wall, Full-thickness skin loss due to burn (third degree NOS) of knee, Full-thickness skin loss due to burn (third degree NOS) of ear (any part), Full-thickness skin loss due to burn (third degree NOS) of nose (septum), Full-thickness skin loss due to burn (third degree NOS) of lower limb(s), Full-thickness skin loss due to burn (third degree NOS) of lip(s), Full-thickness skin loss due to burn (third degree NOS) of face, head, and neck, Full-thickness skin loss due to burn (third degree NOS) of palm of hand, Full-thickness skin loss due to burn (third degree NOS) of trunk, Full-thickness skin loss due to burn (third degree NOS) of wrist, Deep necrosis of underlying tissues due to burn (deep third degree) of trunk, Full-thickness skin loss due to burn (third degree NOS) of shoulder, Full-thickness skin loss due to burn (third degree NOS) of scalp (any part), Third degree burns","10017462, 10017466, 10017428, 10017426, 10017438, 10017436, 10017435, 10017433, 10017431, 10017446, 10017451, 10017441, 10017465, 10017453, 10017425, 10017429, 10017427, 10017424, 10017439, 10017432, 10017447, 10017442, 10017440, 10017434, 10017449, 10017456, 10017464, 10012083, 10017452, 10017450, 10043441","Thermal burns","10043418"
"Alien limb syndrome","Alien limb syndrome",TRUE,10070883,"http://purl.bioontology.org/ontology/MEDDRA/10070883",NA,NA,NA,NA,"Specific cognitive ability disturbances, Dyskinesias and movement disorders NEC","10041427, 10013929"
"Alcohol test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Incorrect disposal of product","Incorrect disposal of product",TRUE,10078390,"http://purl.bioontology.org/ontology/MEDDRA/10078390",NA,NA,"Incorrect disposal of medication, Incorrect disposal of device","10078391, 10078392","Medication errors, product use errors and issues NEC","10079146"
"Joint deposit","Joint deposit",TRUE,10023202,"http://purl.bioontology.org/ontology/MEDDRA/10023202",NA,NA,"Arthrolith, Deposit joint","10076944, 10012370","Joint related disorders NEC","10027685"
"Non-high-density lipoprotein cholesterol increased","Non-high-density lipoprotein cholesterol increased",TRUE,10063967,"http://purl.bioontology.org/ontology/MEDDRA/10063967",NA,NA,"Non-HDL cholesterol increased","10076282","Cholesterol analyses","10008651"
"Listeriosis","Listeriosis",TRUE,10024641,"http://purl.bioontology.org/ontology/MEDDRA/10024641",NA,NA,"Listeria infection, Listeria monocytogenes infection","10024638, 10024640","Listeria infections","10024639"
"Epidural lipomatosis","Epidural lipomatosis",TRUE,10067599,"http://purl.bioontology.org/ontology/MEDDRA/10067599",NA,NA,NA,NA,"Lipid metabolism and deposit disorders NEC, Spinal cord and nerve root disorders NEC","10024581, 10041544"
"Sleep deficit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cervicogenic vertigo","Cervicogenic vertigo",TRUE,10075760,"http://purl.bioontology.org/ontology/MEDDRA/10075760",NA,NA,NA,NA,"Vertigos NEC","10052769"
"Product administration error",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alpha 1 foetoprotein amniotic fluid","Alpha 1 foetoprotein amniotic fluid",TRUE,10001775,"http://purl.bioontology.org/ontology/MEDDRA/10001775",NA,NA,"AFP amniotic fluid, Alphafoetoprotein amniotic fluid, Alpha 1 fetoprotein amniotic fluid, Alphafetoprotein amniotic fluid","10001456, 10001829, 10060508, 10001820","Foetal and neonatal diagnostic procedures","10053100"
"Poor quality product administered",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Multi-vitamin deficiency","Multi-vitamin deficiency",TRUE,10028155,"http://purl.bioontology.org/ontology/MEDDRA/10028155",NA,NA,"Multi-vitamins deficiency","10028156","Vitamin deficiencies NEC","10047627"
"Antral follicle count","Antral follicle count",TRUE,10075595,"http://purl.bioontology.org/ontology/MEDDRA/10075595",NA,NA,NA,NA,"Fertility analyses","10016462"
"Septic encephalopathy","Septic encephalopathy",TRUE,10069141,"http://purl.bioontology.org/ontology/MEDDRA/10069141",NA,NA,NA,NA,"Encephalopathies NEC, Sepsis, bacteraemia, viraemia and fungaemia NEC","10014632, 10040054"
"Kleihauer-Betke test positive","Kleihauer-Betke test positive",TRUE,10072577,"http://purl.bioontology.org/ontology/MEDDRA/10072577",NA,NA,NA,NA,"Foetal and neonatal diagnostic procedures","10053100"
"Ehrlichia test positive","Ehrlichia test positive",TRUE,10070195,"http://purl.bioontology.org/ontology/MEDDRA/10070195",NA,NA,"Ehrlichia chaffeensis test positive, Ehrlichia canis test positive","10070205, 10070204","Bacteria identification and serology (excl mycobacteria)","10004000"
"Muscle operation","Muscle operation",TRUE,10062206,"http://purl.bioontology.org/ontology/MEDDRA/10062206",NA,NA,"Muscle operation NOS","10050620","Muscle therapeutic procedures","10028321"
"N-terminal prohormone brain natriuretic peptide normal","N-terminal prohormone brain natriuretic peptide normal",TRUE,10071659,"http://purl.bioontology.org/ontology/MEDDRA/10071659",NA,NA,NA,NA,"Metabolism tests NEC","10027434"
"Renal vein compression","Renal vein compression",TRUE,10074386,"http://purl.bioontology.org/ontology/MEDDRA/10074386",NA,NA,"Nutcracker syndrome","10074390","Renal vascular disorders NEC, Renal vascular and ischaemic conditions","10038545, 10038543"
"Human herpes virus 8 test","Human herpes virus 8 test",TRUE,10075833,"http://purl.bioontology.org/ontology/MEDDRA/10075833",NA,NA,NA,NA,"Virus identification and serology","10047490"
"Roseolovirus test",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bicuspid aortic valve","Bicuspid aortic valve",TRUE,10004552,"http://purl.bioontology.org/ontology/MEDDRA/10004552",NA,NA,NA,NA,"Cardiac valve disorders congenital, Aortic valvular disorders","10007614, 10002911"
"Haptoglobin abnormal","Haptoglobin abnormal",TRUE,10019149,"http://purl.bioontology.org/ontology/MEDDRA/10019149",NA,NA,NA,NA,"Haem metabolism analyses","10018812"
"Dependence on oxygen therapy","Dependence on oxygen therapy",TRUE,10079637,"http://purl.bioontology.org/ontology/MEDDRA/10079637",NA,NA,NA,NA,"Disability issues","10057171"
"Prophylaxis against HIV infection","Prophylaxis against HIV infection",TRUE,10054925,"http://purl.bioontology.org/ontology/MEDDRA/10054925",NA,NA,"HIV pre-exposure prophylaxis, Prevention of mother to child transmission of HIV infection, HIV post exposure prophylaxis, Prophylaxis against AIDS","10073527, 10073025, 10052361, 10054973","Prophylactic procedures NEC","10036896"
"Cardiac resynchronisation therapy","Cardiac resynchronisation therapy",TRUE,10059862,"http://purl.bioontology.org/ontology/MEDDRA/10059862",NA,NA,"Cardiac resynchronization therapy, Biventricular pacemaker replacement, Cardiac resynchronisation therapy / implantable cardioverter defibrillator insertion, CRT/ICD insertion, Cardiac resynchronisation therapy / implantable cardioverter defibrillator replacement, CRT/ICD replacement, Cardiac resynchronization therapy / implantable cardioverter defibrillator insertion, Biventricular pacemaker insertion, Biventricular cardioverter defibrillator replacement","10059873, 10076391, 10074325, 10074323, 10077973, 10076619, 10074385, 10074324, 10076392","Cardiac device therapeutic procedures","10007600"
