pt,hlgt,sog,sog_name,hlgt_name,pt_name
10061551,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Spinocerebellar disorder
10061991,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Grimacing
10062345,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Congenital neurological disorder
10062654,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Foaming at mouth
10063292,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Brain stem syndrome
10063559,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Acute vestibular syndrome
10064010,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Brudzinski's sign
10064012,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Central pain syndrome
10064332,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Complex regional pain syndrome
10065044,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Apparent life threatening event
10065165,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Central auditory processing disorder
10065784,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Central nervous system necrosis
10065952,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Hyperpathia
10066231,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Central nervous system leukaemia
10066482,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Exaggerated startle response
10067068,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Intranasal hypoaesthesia
10067502,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Decreased vibratory sense
10068009,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Thermohypoaesthesia
10068010,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Thermoanaesthesia
10068065,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Burning mouth syndrome
10068101,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Vestibular nystagmus
10068327,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Vibratory sense increased
10068357,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Neurological decompensation
10068872,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Toe walking
10068912,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Genital hypoaesthesia
10069124,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Injection site dysaesthesia
10069162,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Gasping syndrome
10069481,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Vaccination site paraesthesia
10069579,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Posterior fossa syndrome
10069633,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Decreased eye contact
10070237,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Burning feet syndrome
10070309,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Methylenetetrahydrofolate reductase deficiency
10071299,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Slow speech
10071323,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Neuropsychiatric syndrome
10071552,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Hyporesponsive to stimuli
10072147,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Paediatric autoimmune neuropsychiatric disorders associated with streptococcal infection
10072649,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Hand-eye coordination impaired
10073345,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Decorticate posture
10073418,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Injection site hyperaesthesia
10073980,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Prosopagnosia
10074586,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Injection site hypoaesthesia
10074869,10029305,10029205,Nervous system disorders,Neurological disorders NEC,Language disorder
10001387,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Adrenergic syndrome
10002026,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Amyotrophic lateral sclerosis
10002027,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Amyotrophy
10002757,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Anticholinergic syndrome
10003629,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Atonic urinary bladder
10003840,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Autonomic nervous system imbalance
10005073,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Bladder sphincter atony
10008674,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Cholinergic syndrome
10012550,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Detrusor sphincter dyssynergia
10012708,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Diaphragm muscle weakness
10013643,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Drop attacks
10020392,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Horner's syndrome
10020852,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Hypertonia
10021118,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Hypotonia
10021119,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Hypotonia neonatal
10021121,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Hypotonic-hyporesponsive episode
10021639,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Incontinence
10024962,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Lower motor neurone lesion
10026882,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Mastication disorder
10028003,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Motor neurone disease
10028289,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Muscle atrophy
10028293,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Muscle contractions involuntary
10028330,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Muscle rigidity
10028335,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Muscle spasticity
10028372,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Muscular weakness
10028417,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Myasthenia gravis
10028424,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Myasthenic syndrome
10029315,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Neuromuscular blockade
10029323,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Neuromyopathy
10031127,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Orthostatic hypotension
10036800,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Progressive bulbar palsy
10036808,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Progressive muscular atrophy
10040108,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Serotonin syndrome
10041582,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Spinal muscular atrophy
10043376,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Tetanus
10043378,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Tetanus neonatorum
10046298,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Upper motor neurone lesion
10046543,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Urinary incontinence
10048657,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Neurogenic bowel
10049168,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Ocular myasthenia
10049823,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Anal sphincter atony
10051004,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Floppy infant
10051378,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Myofascial spasm
10058483,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Nuchal rigidity
10058914,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Hypotonic urinary bladder
10061312,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Neurological eyelid disorder
10061533,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Myotonia
10061666,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Autonomic neuropathy
10062162,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Sensorimotor disorder
10062758,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Myasthenia gravis crisis
10063080,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Postural orthostatic tachycardia syndrome
10063636,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Pyramidal tract syndrome
10063927,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Orthostatic intolerance
10065508,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Orthostatic hypertension
10065699,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Dysponesis
10066894,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Anal sphincter hypertonia
10070833,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Respiratory muscle weakness
10072148,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Stiff person syndrome
10072442,10029317,10029205,Nervous system disorders,Neuromuscular disorders,Dropped head syndrome
10003879,10034606,10029205,Nervous system disorders,Peripheral neuropathies,Axillary nerve injury
10003882,10034606,10029205,Nervous system disorders,Peripheral neuropathies,Axonal neuropathy
10006074,10034606,10029205,Nervous system disorders,Peripheral neuropathies,Brachial plexus injury
10007697,10034606,10029205,Nervous system disorders,Peripheral neuropathies,Carpal tunnel syndrome
10012643,10034606,10029205,Nervous system disorders,Peripheral neuropathies,Diabetic amyotrophy
10012680,10034606,10029205,Nervous system disorders,Peripheral neuropathies,Diabetic neuropathy
10016451,10034606,10029205,Nervous system disorders,Peripheral neuropathies,Femoral nerve injury
10018767,10034606,10029205,Nervous system disorders,Peripheral neuropathies,Guillain-Barre syndrome
10019974,10034606,10029205,Nervous system disorders,Peripheral neuropathies,Herpes zoster
10025015,10034606,10029205,Nervous system disorders,Peripheral neuropathies,Lumbosacral plexus injury
10027385,10034606,10029205,Nervous system disorders,Peripheral neuropathies,Meralgia paraesthetica
10027910,10034606,10029205,Nervous system disorders,Peripheral neuropathies,Mononeuritis
10027918,10034606,10029205,Nervous system disorders,Peripheral neuropathies,Mononeuropathy multiplex
